label,entity
short_film_name,Sisters
short_film_name,All About Mothers
short_film_name,Apology
short_film_name,Sleeping Betty
short_film_name,I am Walker
short_film_name,Across the Mountain Passes of New Zealand
short_film_name,Oliver Twist (film fra 1909)
short_film_name,Viinuri luistimilla
short_film_name,Ghosts and Flypaper
short_film_name,L'homme volant
short_film_name,The Rock of Destruction
short_film_name,A Hot Time in Snakeville
short_film_name,The Boy from the Gilded East
short_film_name,Carmel Newsreel II-175, May 14, 1955
short_film_name,The Blood of Yingzhou District
short_film_name,Fence
short_film_name,Charlot papa
short_film_name,TAKEMEANYWHERE
short_film_name,The Foreign Spy
short_film_name,Summer Camp for Children Affected by Polio Disease
short_film_name,Chaplin i Filmsatelieret
short_film_name,Police Erects Checkpoints in Dier al Asad and Biiena
short_film_name,A Regiseggyujto
short_film_name,Canst thou, O cruel!
short_film_name,Hupikek torpikek - Karacsonyi enek
short_film_name,The Nine Lives of a Cat
short_film_name,Hearts and Diamonds
short_film_name,Rising Up: The Story of the Zombie Rights Movement
short_film_name,Haifa Ladies Knitting Party for Fighting Men
short_film_name,Match Making Dads
short_film_name,The Heart of the Sheriff
short_film_name,His Little Page
short_film_name,Buster Brown and the German Band
short_film_name,The Indian Fortune Teller
short_film_name,TV-dinner
short_film_name,The Honeymoon at Niagara Falls
short_film_name,Confiscated Goods
short_film_name,Film Actor Harold Russell Visits Wounded Israeli Soldiers
short_film_name,Not Ok Here, Not Ok Anywhere
short_film_name,Union Bank of Israel Moves to a New Building in Tel Aviv
short_film_name,A One Cylinder Love Riot
short_film_name,Carmel Newsreel II-067, March 10, 1951
short_film_name,The Cowboy's Adopted Child
short_film_name,We Can Do It: Stories of Rosie the Riveter
short_film_name,Prioridad nacional
short_film_name,The Chemist
short_film_name,Adrift (film fra 1911)
short_film_name,The Belated Bridegroom
short_film_name,Patrolling Sandy Hook
short_film_name,Beyond the Line of Duty
short_film_name,Palestine Textile Exhibition at Brenner House, Tel Aviv
short_film_name,A Strike in High Schools
short_film_name,Mirele Efros
short_film_name,Graduation Ceremony for Nurses From Israel and Republic of the Congo
short_film_name,Chief of Staff of the Israel Defense Forces Yigael Yadin Speaks
short_film_name,Academic Folk Dancing
short_film_name,Alive in Joburg
short_film_name,The Broncho Buster's Bride
short_film_name,Stones
short_film_name,Israels Beauty Queen and her Deputies Visit Taya Cosmetic Factory
short_film_name,The 11th of Adar Galilee Race
short_film_name,The Shadow of Boniface
short_film_name,The Machine Age
short_film_name,M. Steinert & Sons
short_film_name,The Pink Map
short_film_name,Glimpses of an Indian Village
short_film_name,The Little Organist
short_film_name,The Millionaire Vagabonds
short_film_name,Carmel Newsreel II-122, May 22, 1953
short_film_name,God Is the Bigger Elvis
short_film_name,Now I Lay Me Down to Sleep
short_film_name,Charlot artiste peintre
short_film_name,The Usurper
short_film_name,The Great Heart
short_film_name,Where We Are Now
short_film_name,The Shunting-Station Workers
short_film_name,Beauty and the Beast
short_film_name,Morpheus Mike
short_film_name,The Imperfect Lover
short_film_name,The Obligation
short_film_name,Uncle Mun and the Minister
short_film_name,Visitors from the Other Side of the Globe: Australians in Tel Aviv
short_film_name,Veszelyes nok
short_film_name,The Girl and the Reporter
short_film_name,Calamity Anne's Inheritance
short_film_name,Disingenuous
short_film_name,Bicycle Race in Rehovot
short_film_name,N'est pas homme qui veut
short_film_name,One Day Crossing
short_film_name,Twin Crooks
short_film_name,The Bride of Lammermoor: A Tragedy of Bonnie Scotland
short_film_name,Motion picture
short_film_name,Kui me vaid teadnuks
short_film_name,Sprockets
short_film_name,Parencoj de Mia Edzino
short_film_name,Smithy's Grandma Party
short_film_name,Carmel Newsreel I-094, July 4, 1937
short_film_name,Petah Tikva, Mother of Settlement, is 70 Years Old
short_film_name,Tick Toc
short_film_name,Director Otto Preminger visits Geva Studios
short_film_name,Zebra 2
short_film_name,A Citizen in the Making
short_film_name,Dead Right
short_film_name,The Bewitched Traveller
short_film_name,Submarine Rahav Returns to Israel After Training in England
short_film_name,Construction of the Ashdod Bridge, 1958
short_film_name,Slow and Furious 210
short_film_name,Comata
short_film_name,The Family Who Hid in the Cellar
short_film_name,The Burning of the Match Factory
short_film_name,Alice's Tin Pony
short_film_name,Rip van Winkle
short_film_name,King's Highway: The Story of Malcolm Fairfield
short_film_name,Jenks and the Janitor
short_film_name,Above the Knee
short_film_name,Rehearsing a Play
short_film_name,Fatty and Mabel Adrift
short_film_name,The Grab Bag Bride
short_film_name,Engine Trouble
short_film_name,The End of the Feud
short_film_name,Traffic Crossing Leeds Bridge
short_film_name,Recreation Centers Open in JNF Forests
short_film_name,Wise Wives
short_film_name,Aanii: An Introduction to the Central Ojibwe Language; Part 1
short_film_name,At the Trail's End
short_film_name,The Doomed Ship
short_film_name,His Moral Code
short_film_name,Degel Zion Flag Parade in Tel Aviv
short_film_name,This Is Not a Typical Italian Family
short_film_name,Oranges et Citrons
short_film_name,Dust of the Desert
short_film_name,The Moving Picture Cowboy
short_film_name,The Jewish Shepherfd. Music M. Wilensky. Lyric: Yaakov Rimon. Singing: Shelly Sharona
short_film_name,Come Together: A Fashion Picture in Motion
short_film_name,Distancias
short_film_name,Filming of the Israeli Movie What a Gang
short_film_name,IDF Sports Day in the Sinai
short_film_name,The Deputy and the Girl
short_film_name,Battle Over Stranded Israeli Coast Guard Ship in Sea of Galilee
short_film_name,Ganja
short_film_name,The New Airport in Lod
short_film_name,Adloyada and Purim Celebrations in Tel Aviv 1934
short_film_name,A Fallen Star
short_film_name,The Egg-Laying Man
short_film_name,'Fraid Cat
short_film_name,Little Mother
short_film_name,Tenth Anniversary Exhibition
short_film_name,Setoguro: The Art of Kato Kozo
short_film_name,News From Japan, 1954
short_film_name,Baby Hands
short_film_name,Navy Blue Days
short_film_name,When the Fleet Sailed
short_film_name,Should Tailors Trifle?
short_film_name,Stacked Deck: Journey of a Skytrooper
short_film_name,Moledet [117]: Crowd In Winter
short_film_name,Chapel Perilous
short_film_name,La Juro kaj al Viro
short_film_name,Voice over voice
short_film_name,Gahelet Savings Fund Marks Hundred-Thousandth Member
short_film_name,Israeli Naval Vessels Training in the Eilat Gulf
short_film_name,Uncle Hiram's List
short_film_name,Ka-dy Comes Home
short_film_name,A Maiden's Trust
short_film_name,Ship, Oy, Oy!
short_film_name,The Criminologist
short_film_name,The Fifth String
short_film_name,Smash Your Baggage
short_film_name,Slim Jim's Last Chance
short_film_name,Luella's Love Story
short_film_name,Some Legs Cannot Dance
short_film_name,Eddie's Night Out
short_film_name,Toulouse-Lautrec
short_film_name,The Queen of Spades
short_film_name,Dad's Little Girl
short_film_name,Native New Yorker
short_film_name,Peegel
short_film_name,The Resurrection of Caleb Worth
short_film_name,His Best Little Girl's Brother
short_film_name,A Cowboy's Best Girl
short_film_name,Helping Him Out
short_film_name,Yoman Geva 051, 1954
short_film_name,Le Voyage de Gulliver a Lilliput et chez les geants
short_film_name,Carmel Newsreel II-078, August 4, 1951
short_film_name,The Survival of the Fittest
short_film_name,Leapfrog As Seen by the Frog
short_film_name,Abir Brewery
short_film_name,Heart of Flame
short_film_name,When Youth Meets Youth
short_film_name,A Cure for Rheumatism
short_film_name,Motorcyle Riding
short_film_name,The Devil's Foot (film)
short_film_name,Breaking Boundaries
short_film_name,Agricultural Farm
short_film_name,The ? Motorist
short_film_name,The Lucky Transfer
short_film_name,The Woman from Mellon's
short_film_name,El perro guardian
short_film_name,Whist!
short_film_name,Er als Photograph
short_film_name,Moledet [112]: Lilenblum St.
short_film_name,Dough and Dynamite
short_film_name,A Delegation from the US House Committee on Foreign Affairs Visits Israel
short_film_name,The Answer of the Roses
short_film_name,The Eternal Triangle
short_film_name,Down Jayville Way
short_film_name,The Aggravatin&#39; Kid
short_film_name,Unmasked
short_film_name,Opening of School for Disabled Children at Abrahams House
short_film_name,Calamity Anne's Dream
short_film_name,Etta of the Footlights
short_film_name,Yoman Geva 336, 1965
short_film_name,Free Range Chicken
short_film_name,Porcelain Dolls: The Stacy Moody Story
short_film_name,The Conquering Hero
short_film_name,The Mystery of Room 29
short_film_name,Angel Orensanz ve snehu
short_film_name,Simpkin's Saturday Off
short_film_name,Across Swiftcurrent Pass on Horseback
short_film_name,Through the Darkness
short_film_name,Trans*Parent
short_film_name,Prime Minister of Denmark Viggo Kampmann Lands in Israel
short_film_name,Definitely dead
short_film_name,Hapoel Parade in Tel Aviv
short_film_name,Item 47
short_film_name,After Many Years (pel*licula de 1908)
short_film_name,Perly i dukaty
short_film_name,Et Cetera
short_film_name,Charlot gaga
short_film_name,A Terrible Discovery
short_film_name,Because of Him
short_film_name,Lego Marvel Super Heroes: Maximum Overload
short_film_name,Distribution of Saplings to Children on Tu Bshvat in Tel Aviv
short_film_name,Nemesis!
short_film_name,The Smuggler's Step-Daughter
short_film_name,A Gentleman of Leisure
short_film_name,Il nord ghiacciato
short_film_name,The Sheriff's Choice
short_film_name,The Blind Princess and the Poet
short_film_name,May Day in Haifa
short_film_name,Survivors of the Champollion Ship in Israel
short_film_name,Doc Yak and Santa Claus
short_film_name,When Knighthood was in Flower
short_film_name,Into the North
short_film_name,Vintage at Rishon Lezion
short_film_name,Staging of Africa Exhibition at the Israel Museum
short_film_name,Alarm in South of Israel
short_film_name,Unto the Third and Fourth Generation
short_film_name,Mabel's Adventures
short_film_name,Youth and Art
short_film_name,VistaVision Visits Norway
short_film_name,Fire at the Settlement Pavilion at the Tel Aviv Exhibition Grounds
short_film_name,Beau Brummel
short_film_name,The Ship Meir Dizengoff on Its Way from the US to Israel
short_film_name,Haromszogek: A holokauszt szemtanui
short_film_name,Rog i Kokkenet
short_film_name,Gerorisuto
short_film_name,L'horloge magique ou La petite fille qui voulait etre princesse
short_film_name,Northern Haze: Living the Dream
short_film_name,The Song of Solomon
short_film_name,The Stenographer's Friend; Or, What Was Accomplished by an Edison Business Phonograph
short_film_name,D+R
short_film_name,Island of Lemurs: Madagascar
short_film_name,Inaugurating the Hashlosha" Ship by the Ophir Cooperative
short_film_name,Advertisement for Kedai Direct Marketing Delivery Company
short_film_name,A Ship Is Born
short_film_name,The Girl at the Key
short_film_name,Don't Pull My Leg
short_film_name,A New Torah Scroll is Brought into Yeshurun Synagogue in Jerusalem
short_film_name,Opening of Juan Peron Forest
short_film_name,Three Thousand Christians Cross the Border to Jordan
short_film_name,By Might of His Right
short_film_name,Digimon Frontier: Island of Lost Digimon
short_film_name,Leonce cinematographiste
short_film_name,Operation Toy Drop: The US Army You Don't Know
short_film_name,American Film Producer Sam Spiegel Visits Israel
short_film_name,Man vs. Woman
short_film_name,Educational Television Starts Broadcasting in Israel
short_film_name,Guff and Gunplay
short_film_name,Born of Fire
short_film_name,Moledet [103]: Home Movies
short_film_name,Anti-Tuberculosis League Conference in Tel Aviv
short_film_name,The Voice of Silence
short_film_name,Ghana Economics Delegation
short_film_name,Archbishop of York, Dr. Frederick Donald Coggan, Visits Israel
short_film_name,Her Moonshine Lover
short_film_name,A Baby Did It
short_film_name,In the Commissioned Ranks
short_film_name,The Way Out
short_film_name,Industry Week
short_film_name,Col. E.D. Baker, 1st California
short_film_name,The Emperor
short_film_name,Archeology Enthusiasts celebrate 25 years of Excavations at Beit Shearim
short_film_name,Pentek 13
short_film_name,The Flower of the Ranch
short_film_name,The Infernal Cake Walk
short_film_name,The Dark Resurgence: a Star Wars Story
short_film_name,Some of the Best: Twenty-Five Years of Motion Picture Leadership
short_film_name,Yoman Geva 468, 1970
short_film_name,A Romance of the Rio Grande
short_film_name,The Trail of Cards
short_film_name,Casey at the Bat
short_film_name,Betty Fools Dear Old Dad
short_film_name,A New Settlement in the Judean Hills - Maaleh Hahamisha
short_film_name,Putting One Over on Ignatz
short_film_name,Ring Up the Curtain
short_film_name,Olive Is Dismissed
short_film_name,The Close of the American Revolution
short_film_name,The Vanishing Tribe
short_film_name,World News, March 1963, Students Protest in Belgium
short_film_name,Moledet [148]: Adloyada, Purim in Tel Aviv, 1932
short_film_name,The Will of Destiny
short_film_name,Et hundeliv
short_film_name,Barraskiloa eta balea eta itsasoko beste ipuin batzuk
short_film_name,Carmel Newsreel I-218, May 18, 1940
short_film_name,Bingles Mends the Clock
short_film_name,Sarah
short_film_name,The Magic Melody
